Date,Close
2023-11-10,375.8289489746094
2023-11-13,376.3696594238281
2023-11-15,380.2036437988281
2023-11-16,385.1190185546875
2023-11-17,382.6121826171875
2023-11-20,378.8764953613281
2023-11-21,377.8934020996094
2023-11-22,377.9917297363281
2023-11-23,381.7765808105469
2023-11-24,383.3003234863281
2023-11-28,377.50018310546875
2023-11-29,380.7442932128906
2023-11-30,400.0617370605469
2023-12-01,403.2075500488281
2023-12-04,401.7821044921875
2023-12-05,403.5516662597656
2023-12-06,405.6652526855469
2023-12-07,407.9754638671875
2023-12-08,410.2365417480469
2023-12-11,404.1414794921875
2023-12-12,394.45819091796875
2023-12-13,400.9956359863281
2023-12-14,396.7192687988281
2023-12-15,400.7990417480469
2023-12-18,405.86187744140625
2023-12-19,408.5161437988281
2023-12-20,395.0971984863281
2023-12-21,399.81597900390625
2023-12-22,399.4226989746094
2023-12-26,395.8836975097656
2023-12-27,399.91424560546875
2023-12-28,397.9972839355469
2023-12-29,397.2107849121094
2024-01-01,403.2075500488281
2024-01-02,407.33648681640625
2024-01-03,398.8329162597656
2024-01-04,398.9311828613281
2024-01-05,410.3348388671875
2024-01-08,412.8416748046875
2024-01-09,410.3840026855469
2024-01-10,401.29058837890625
2024-01-11,400.70074462890625
2024-01-12,401.3397216796875
2024-01-15,396.6210021972656
2024-01-16,396.86676025390625
2024-01-17,393.13104248046875
2024-01-18,393.2293395996094
2024-01-19,395.9819641113281
2024-01-23,389.5428466796875
2024-01-24,391.4106750488281
2024-01-25,387.5275573730469
2024-01-29,389.8869323730469
2024-01-30,388.1665344238281
2024-01-31,408.5653076171875
2024-02-01,395.93280029296875
2024-02-02,393.27850341796875
2024-02-05,389.9360656738281
2024-02-06,389.7394714355469
2024-02-07,383.7427062988281
2024-02-08,383.5461120605469
2024-02-09,376.46795654296875
2024-02-12,372.8305969238281
2024-02-13,373.2729797363281
2024-02-14,374.1197204589844
2024-02-15,376.3611755371094
2024-02-16,376.7098083496094
2024-02-19,376.6101989746094
2024-02-20,376.3611755371094
2024-02-21,373.7710876464844
2024-02-22,374.5680236816406
2024-02-23,383.2348937988281
2024-02-26,383.1850891113281
2024-02-27,381.4915771484375
2024-02-28,372.97412109375
2024-02-29,372.72503662109375
2024-03-01,373.17333984375
2024-03-04,369.93572998046875
2024-03-05,369.3380126953125
2024-03-06,360.22283935546875
2024-03-07,358.72857666015625
2024-03-11,351.9544677734375
2024-03-12,346.6248779296875
2024-03-13,338.0576171875
2024-03-14,343.48681640625
2024-03-15,342.6899108886719
2024-03-18,342.0921630859375
2024-03-19,342.9887390136719
2024-03-20,345.728271484375
2024-03-21,344.88153076171875
2024-03-22,364.7555236816406
2024-03-26,347.8701171875
2024-03-27,344.3834228515625
2024-03-28,346.42559814453125
2024-04-01,360.571533203125
2024-04-02,360.17303466796875
2024-04-03,370.0353698730469
2024-04-04,364.1080017089844
2024-04-05,378.70220947265625
2024-04-08,389.1622314453125
2024-04-09,383.9820556640625
2024-04-10,402.81005859375
2024-04-12,401.6146240234375
2024-04-15,389.8097229003906
2024-04-16,387.7177734375
2024-04-18,398.3271789550781
2024-04-19,399.8215026855469
2024-04-22,406.6454162597656
2024-04-23,400.767822265625
2024-04-24,398.1777648925781
2024-04-25,405.499755859375
2024-04-26,402.71044921875
2024-04-29,399.77166748046875
2024-04-30,399.5724182128906
2024-05-02,399.9709167480469
2024-05-03,401.6146240234375
2024-05-06,397.0321350097656
2024-05-07,398.0283203125
2024-05-08,392.5990905761719
2024-05-09,384.7789611816406
2024-05-10,383.0854187011719
2024-05-13,385.575927734375
2024-05-14,397.9785461425781
2024-05-15,392.0511779785156
2024-05-16,391.8021240234375
2024-05-17,407.990234375
2024-05-21,411.02862548828125
2024-05-22,418.0517883300781
2024-05-23,434.8376159667969
2024-05-24,438.6231384277344
2024-05-27,439.3204650878906
2024-05-28,447.2900085449219
2024-05-29,487.6855773925781
2024-05-30,474.884521484375
2024-05-31,461.8841857910156
2024-06-03,462.43212890625
2024-06-04,454.4127502441406
2024-06-05,487.2373046875
2024-06-06,477.7734680175781
2024-06-07,480.9612731933594
2024-06-10,493.4635009765625
2024-06-11,485.9920654296875
2024-06-12,486.2410888671875
2024-06-13,487.03802490234375
2024-06-14,495.6550598144531
2024-06-18,476.82708740234375
2024-06-19,471.94573974609375
2024-06-20,494.45965576171875
2024-06-21,490.6243591308594
2024-06-24,486.63958740234375
2024-06-25,478.9190673828125
2024-06-26,481.1605224609375
2024-06-27,476.1795349121094
2024-06-28,478.17193603515625
2024-07-01,476.92669677734375
2024-07-02,510.64776611328125
2024-07-03,491.67034912109375
2024-07-04,491.0726318359375
2024-07-05,487.6855773925781
2024-07-08,497.298828125
2024-07-09,490.176025390625
2024-07-10,495.3562316894531
2024-07-11,493.6129150390625
2024-07-12,500.68585205078125
2024-07-15,500.58624267578125
2024-07-16,496.5018615722656
2024-07-18,503.2759704589844
2024-07-19,498.0865173339844
2024-07-22,516.5489501953125
2024-07-23,516.6487426757812
2024-07-24,498.8848876953125
2024-07-25,496.9388732910156
2024-07-26,503.4256591796875
2024-07-29,532.6661376953125
2024-07-30,517.1477661132812
2024-07-31,517.6965942382812
2024-08-01,512.6069946289062
2024-08-02,509.6130676269531
2024-08-05,492.447998046875
2024-08-06,491.79931640625
2024-08-07,503.97454833984375
2024-08-08,508.91448974609375
2024-08-09,515.3514404296875
2024-08-12,536.0592651367188
2024-08-13,525.5306396484375
2024-08-14,535.310791015625
2024-08-16,537.2567749023438
2024-08-19,529.0235595703125
2024-08-20,535.6600952148438
2024-08-21,542.6458740234375
2024-08-22,541.14892578125
2024-08-23,531.3688354492188
2024-08-26,522.9359741210938
2024-08-27,528.3250122070312
2024-08-28,528.8739013671875
2024-08-29,523.7343139648438
2024-08-30,510.3116455078125
2024-09-02,511.409423828125
2024-09-03,506.31976318359375
2024-09-04,518.2953491210938
2024-09-05,515.9002685546875
2024-09-06,537.1570434570312
2024-09-09,530.7200927734375
2024-09-10,607.6136474609375
2024-09-11,579.8201904296875
2024-09-12,590.398681640625
2024-09-13,590.5982666015625
2024-09-16,591.1471557617188
2024-09-17,612.2542114257812
2024-09-18,599.8294677734375
2024-09-19,585.3090209960938
2024-09-20,557.76513671875
2024-09-23,565.5492553710938
2024-09-24,562.4555053710938
2024-09-25,553.6734008789062
2024-09-26,547.5359497070312
2024-09-27,558.962646484375
2024-09-30,555.6693725585938
2024-10-01,564.55126953125
2024-10-03,547.38623046875
2024-10-04,549.4320068359375
2024-10-07,520.5907592773438
2024-10-08,546.9371337890625
2024-10-09,538.4044799804688
2024-10-10,542.9951171875
2024-10-11,543.9931030273438
2024-10-14,538.4044799804688
2024-10-15,551.9768676757812
2024-10-16,570.1897583007812
2024-10-17,565.0003662109375
2024-10-18,546.88720703125
2024-10-21,526.2791137695312
2024-10-22,501.2301330566406
2024-10-23,516.598876953125
2024-10-24,514.90234375
2024-10-25,493.495849609375
2024-10-28,513.35546875
2024-10-29,551.9768676757812
2024-10-30,564.4015502929688
2024-10-31,572.1358642578125
2024-11-01,569.4412841796875
2024-11-04,559.5115356445312
2024-11-05,565.6989135742188
2024-11-06,563.0543212890625
2024-11-07,563.2039794921875
2024-11-08,546.7874755859375
2024-11-11,534.1630859375
2024-11-12,527.4766845703125
2024-11-13,509.7128601074219
2024-11-14,519.84228515625
2024-11-18,515.2515869140625
2024-11-19,517.2474975585938
2024-11-21,508.5652160644531
2024-11-22,513.754638671875
2024-11-25,555.7691650390625
2024-11-26,542.1468505859375
2024-11-27,540.4503173828125
2024-11-28,533.5643310546875
2024-11-29,550.5298461914062
2024-12-02,541.8474731445312
2024-12-03,542.74560546875
2024-12-04,542.9452514648438
2024-12-05,556.1683349609375
2024-12-06,548.034912109375
2024-12-09,543.9431762695312
2024-12-10,544.5919189453125
2024-12-11,533.1651611328125
2024-12-12,527.92578125
2024-12-13,524.6824340820312
2024-12-16,531.2689819335938
2024-12-17,533.264892578125
2024-12-18,531.6182861328125
2024-12-19,516.598876953125
2024-12-20,524.6325073242188
2024-12-23,510.7108459472656
2024-12-24,526.07958984375
2024-12-26,525.5306396484375
2024-12-27,517.7465209960938
2024-12-30,534.662109375
